configuration_id,target,population,seed,method,observation,n,rank,alpha,eta,fit_banks,stage,seed_count,actual_rank_min,actual_rank_max,k_min,k_max,predicted_difference_norm,pX_error_ss,pX_truth_ss,pX_nrmse,pX_error_q95,pX_mae,v_error_ss,v_truth_ss,v_nrmse,v_error_q95,v_mae,event_error_ss,event_truth_ss,event_nrmse,case_count,event_element_count,event_mae,pX_worst_group_index_by_error_q95,pX_worst_group_error_q95,pX_worst_group_mae,v_worst_group_index_by_error_q95,v_worst_group_error_q95,v_worst_group_mae
C5|O_LR_ORIGIN|16|4|1e-05|0.01|8,no_x_off_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,16,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.09999207866378962,5.404374512984499e-06,8.495913672093018e-06,0.7975679123378777,0.00014977321634222128,4.124043115275878e-05,0.00011100289491304772,0.0003995308934592027,0.5270987294229063,0.0006963760057195558,0.00019010824141067926,0.008243796133335745,0.01930782236832976,0.6534268472551433,192,55296,0.00019658657786727313,3,0.00017209844822237106,4.989283298671527e-05,2,0.0008163420675948277,0.00019542322495750747
C5|O_LR_ORIGIN|16|4|1e-05|0.01|8,no_x_off_1_minus_joint_0,active,204,C5,O_LR_ORIGIN,16,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.09999207866378962,5.404374512984499e-06,8.495913672093018e-06,0.7975679123378777,0.00015683660558220497,4.9488517383310536e-05,0.00011100289491304772,0.0003995308934592027,0.5270987294229063,0.0007491304319500339,0.00022812988969281515,0.008243796133335745,0.01930782236832976,0.6534268472551433,160,46080,0.00023590389344072777,3,0.00017421614219849944,5.987139958405832e-05,2,0.0009104625997656689,0.00023450786994900894
C5|O_LR_ORIGIN|16|4|1e-05|0.01|8,joint_1_minus_no_x_off_1,all,204,C5,O_LR_ORIGIN,16,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.28282244863775047,1.937284317936633e-05,4.445315074448466e-05,0.6601542253180326,0.0003043284301668248,6.377580019705456e-05,0.00011665875194779875,0.001182908503973665,0.31403863860119335,0.0006647819499827831,0.00017496582594415347,0.03140998708063499,0.10664389320522905,0.5427075747697183,192,55296,0.0003008863020086733,5,0.0004203433437183,6.647910481265291e-05,5,0.0007275562029879744,0.0001753559091161144
C5|O_LR_ORIGIN|16|4|1e-05|0.01|8,joint_1_minus_no_x_off_1,active,204,C5,O_LR_ORIGIN,16,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.28282244863775047,1.937284317936633e-05,4.445315074448466e-05,0.6601542253180326,0.0003043284301668248,6.377580019705456e-05,0.00011665875194779875,0.001182908503973665,0.31403863860119335,0.0006647819499827831,0.00017496582594415347,0.03140998708063499,0.10664389320522905,0.5427075747697183,192,55296,0.0003008863020086733,5,0.0004203433437183,6.647910481265291e-05,5,0.0007275562029879744,0.0001753559091161144
C5|O_LR_ORIGIN|256|4|1e-05|0.01|8,joint_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,256,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.34461581703415023,6.49913522606888e-06,6.22806319026297e-05,0.3230362659492102,0.0001606790214953764,4.675122288251897e-05,0.00014550313594111135,0.0021137056764543097,0.26236984570440725,0.0008029109779096179,0.00024288839734881216,0.037482890928456074,0.17190644537381886,0.46695008573727953,192,55296,0.0003197326844703876,1,0.00018541651421125364,6.85567046181516e-05,0,0.0008922872487656625,0.00025526376301825994
C5|O_LR_ORIGIN|256|4|1e-05|0.01|8,joint_1_minus_joint_0,active,204,C5,O_LR_ORIGIN,256,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.34461581703415023,6.49913522606888e-06,6.22806319026297e-05,0.3230362659492102,0.0001606790214953764,4.675122288251897e-05,0.00014550313594111135,0.0021137056764543097,0.26236984570440725,0.0008029109779096179,0.00024288839734881216,0.037482890928456074,0.17190644537381886,0.46695008573727953,192,55296,0.0003197326844703876,1,0.00018541651421125364,6.85567046181516e-05,0,0.0008922872487656625,0.00025526376301825994
C5|O_LR_ORIGIN|256|4|1e-05|0.01|8,no_x_off_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,256,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.09918275302688831,2.471059482718453e-06,8.495913672093018e-06,0.5393076173640335,0.00010149196200919047,2.7733096062070974e-05,5.992210534330962e-05,0.0003995308934592027,0.38727400663059247,0.0004640520240840025,0.0001460101639700022,0.005983469067529542,0.01930782236832976,0.5566854594974605,192,55296,0.00015547333271438026,1,0.00010973904711928328,3.974808905137754e-05,2,0.0004915612934227429,0.00016318750477383817
C5|O_LR_ORIGIN|256|4|1e-05|0.01|8,no_x_off_1_minus_joint_0,active,204,C5,O_LR_ORIGIN,256,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.09918275302688831,2.471059482718453e-06,8.495913672093018e-06,0.5393076173640335,0.00010261955678528184,3.327971527448517e-05,5.992210534330962e-05,0.0003995308934592027,0.38727400663059247,0.00046839185404643207,0.0001752121967640026,0.005983469067529542,0.01930782236832976,0.5566854594974605,160,46080,0.00018656799925725632,1,0.00011344011475932404,4.7697706861653046e-05,2,0.0005261268633781191,0.00019582500572860585
C5|O_LR_ORIGIN|256|4|1e-05|0.01|8,joint_1_minus_no_x_off_1,all,204,C5,O_LR_ORIGIN,256,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.29154519805745593,3.5755333262942024e-06,4.445315074448466e-05,0.2836084334690467,0.00012292375090499323,3.081374758737157e-05,9.809231014302007e-05,0.001182908503973665,0.28796645782091507,0.0007119712480209515,0.00017114587235966025,0.021420084631746293,0.10664389320522905,0.4481698076148358,192,55296,0.00021132523725859477,1,0.00016660994266906197,4.3006173105172484e-05,1,0.0008037387788036776,0.00018814573200509266
C5|O_LR_ORIGIN|256|4|1e-05|0.01|8,joint_1_minus_no_x_off_1,active,204,C5,O_LR_ORIGIN,256,4,1e-05,0.01,8,N2E,1,2,4,2,12,0.29154519805745593,3.5755333262942024e-06,4.445315074448466e-05,0.2836084334690467,0.00012292375090499323,3.081374758737157e-05,9.809231014302007e-05,0.001182908503973665,0.28796645782091507,0.0007119712480209515,0.00017114587235966025,0.021420084631746293,0.10664389320522905,0.4481698076148358,192,55296,0.00021132523725859477,1,0.00016660994266906197,4.3006173105172484e-05,1,0.0008037387788036776,0.00018814573200509266
C5|O_LR_ORIGIN|64|4|1e-05|0.01|1,joint_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,1,N2E,1,0,2,0,2,0.17366864708312793,3.412655342592511e-05,6.22806319026297e-05,0.7402351600008971,0.0003306605846557364,0.00012166037206969137,0.0006664434339640041,0.0021137056764543097,0.5615124498598114,0.0014933683088070315,0.0005600793257246332,0.09847160368178429,0.17190644537381886,0.7568493203788695,192,55296,0.0006858107925011045,1,0.0004286404499104183,0.00015054786695684608,1,0.0017083233479682747,0.0005886704440253196
C5|O_LR_ORIGIN|64|4|1e-05|0.01|1,joint_1_minus_joint_0,active,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,1,N2E,1,1,2,1,2,0.17366864708312793,2.471731694121943e-05,5.287139541792402e-05,0.6837388809262136,0.000328001860585139,0.00013989467617595306,0.0006579829903842382,0.002105245232874544,0.5590568679099494,0.0016119522457639897,0.000800142641014007,0.09522248652927365,0.16865732822130822,0.7513930104417602,128,36864,0.0009337279618019427,1,0.0006855391411368444,0.00017270437833351402,1,0.0017857903253155113,0.0008320465998412283
C5|O_LR_ORIGIN|64|4|1e-05|0.01|1,no_x_off_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,1,N2E,1,0,2,0,2,0.04773101985041543,7.028879466108845e-06,8.495913672093018e-06,0.9095739265128583,0.000155056807310387,4.245826790472945e-05,0.0002057276891043303,0.0003995308934592027,0.7175814290064076,0.0008750889465571919,0.0002771207927471403,0.012343164693628877,0.01930782236832976,0.7995518169992922,192,55296,0.00025090603621805396,5,0.00018420311624024025,3.901689804632365e-05,3,0.000913943747692337,0.0002832701132651336
C5|O_LR_ORIGIN|64|4|1e-05|0.01|1,joint_1_minus_no_x_off_1,all,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,1,N2E,1,0,2,0,2,0.15171032213004912,2.3655473889083038e-05,4.445315074448466e-05,0.7294819531010797,0.00030763644388185317,9.13572285594519e-05,0.0003076134531571326,0.001182908503973665,0.509949400429872,0.001344726103604988,0.00030008080828701977,0.05863427035652863,0.10664389320522905,0.7414942147255199,192,55296,0.00046112609743857296,1,0.0003374431009112689,0.00011515800875123347,1,0.0014347259205377456,0.00032412183683988956
C5|O_LR_ORIGIN|64|4|1e-05|0.01|1,joint_1_minus_no_x_off_1,active,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,1,N2E,1,1,2,1,2,0.14758392917941254,1.3386790356200032e-05,3.203569951361031e-05,0.6464294374707218,0.0002895249743314521,0.00012198988966863057,0.00012193109375740755,0.0008038565100635546,0.38946458127215855,0.0009595471578052649,0.00033270430768544696,0.01630824285654027,0.0615852200783538,0.5145947323298945,96,27648,0.0005019175326129239,1,0.00032412288054981366,0.0001321202834051311,3,0.0010181310005186813,0.0003417865014634673
C5|O_LR_ORIGIN|64|4|1e-05|0.01|2,joint_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,2,N2E,1,0,4,0,4,0.20299470827818472,2.7972690450634765e-05,6.22806319026297e-05,0.6701786904782417,0.0003218135616631807,0.00010420042193845451,0.0004494638133563411,0.0021137056764543097,0.4611318389375314,0.0012525868286539152,0.00047299149360795396,0.07931516973657246,0.17190644537381886,0.6792537564842596,192,55296,0.0005985205404834233,1,0.0004286404499104183,0.000140532000080712,1,0.0012861131210233816,0.0005034759774204073
C5|O_LR_ORIGIN|64|4|1e-05|0.01|2,joint_1_minus_joint_0,active,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,2,N2E,1,1,4,1,4,0.20299470827818472,2.3448063418133503e-05,5.775600487012844e-05,0.6371694105128675,0.0003228482660619265,0.00010609962824687935,0.0004468136165236398,0.002111055479621608,0.4600588360785292,0.0012726776545441969,0.0005525057727436546,0.07799959678590816,0.17059087242315454,0.676189283616722,160,46080,0.0006793101728413996,1,0.00037088178353973916,0.00014253043499913695,0,0.0012927724969043473,0.0005228965299191975
C5|O_LR_ORIGIN|64|4|1e-05|0.01|2,no_x_off_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,2,N2E,1,0,4,0,4,0.05933649457468501,7.112615226323592e-06,8.495913672093018e-06,0.9149758094720396,0.00015194567966274003,4.331695624444396e-05,0.00016032718545015294,0.0003995308934592027,0.633473425939126,0.0007036305202895882,0.0002500538618326774,0.011421412235104464,0.01930782236832976,0.7691184970327025,192,55296,0.00024013895136435991,5,0.00018043256917233932,4.137524220521686e-05,3,0.0007872310270975452,0.00026050802077411226
C5|O_LR_ORIGIN|64|4|1e-05|0.01|2,no_x_off_1_minus_joint_0,active,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,2,N2E,1,2,4,2,4,0.058376359898353575,2.416696545247313e-06,3.5904919563509137e-06,0.8204159245014794,0.00012454950599363024,4.728624488236449e-05,0.00015473310466710948,0.0003885415494287109,0.6310632444561353,0.0007580107012234474,0.0004432070669832851,0.009876765624826297,0.017433446408890517,0.7526893108279673,96,27648,0.0003812323553417741,5,0.00015472261736003239,4.458664782696941e-05,2,0.0008019329772898508,0.00045400762330614837
C5|O_LR_ORIGIN|64|4|1e-05|0.01|2,joint_1_minus_no_x_off_1,all,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,2,N2E,1,0,4,0,4,0.17323362779037532,1.8335750996259432e-05,4.445315074448466e-05,0.6422410740840793,0.00030022949062779317,7.407402492644667e-05,0.0001774392656724948,0.001182908503973665,0.38730159789581037,0.0009286455791674453,0.00024155679232679275,0.0445960813587118,0.10664389320522905,0.6466664860233752,192,55296,0.00038702338074489564,1,0.0003521024782884605,0.00010146061699599651,3,0.0010495481037790639,0.0002626686973963882
C5|O_LR_ORIGIN|64|4|1e-05|0.01|2,joint_1_minus_no_x_off_1,active,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,2,N2E,1,1,4,1,4,0.1575043720657441,1.447505719442243e-05,3.692030896581473e-05,0.6261486965228983,0.00031257372101644427,9.115160399149553e-05,0.00011905189709984596,0.0008096667568106193,0.3834555305391834,0.0008533827500382809,0.00026050310257595314,0.01381331826000283,0.06351876428020013,0.46633497513581423,128,36864,0.00035816087930963444,0,0.0004660946274251416,0.00010280193833577776,3,0.0009371102044786842,0.00027193840487717855
C5|O_LR_ORIGIN|64|4|1e-05|0.01|4,joint_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,4,N2E,1,1,4,1,8,0.3342369593303531,1.5871994088471677e-05,6.22806319026297e-05,0.5048231255518963,0.0002720335546084897,7.706734981761688e-05,0.00017432581183648055,0.0021137056764543097,0.2871829096529799,0.000794335204995605,0.0002939305246338991,0.034655424918493355,0.17190644537381886,0.44899296255854365,192,55296,0.0004092679838280483,0,0.0003402858952184546,8.456437246868137e-05,2,0.0008485181152505152,0.00031938654830545086
C5|O_LR_ORIGIN|64|4|1e-05|0.01|4,joint_1_minus_joint_0,active,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,4,N2E,1,1,4,1,8,0.3342369593303531,1.5871994088471677e-05,6.22806319026297e-05,0.5048231255518963,0.0002720335546084897,7.706734981761688e-05,0.00017432581183648055,0.0021137056764543097,0.2871829096529799,0.000794335204995605,0.0002939305246338991,0.034655424918493355,0.17190644537381886,0.44899296255854365,192,55296,0.0004092679838280483,0,0.0003402858952184546,8.456437246868137e-05,2,0.0008485181152505152,0.00031938654830545086
C5|O_LR_ORIGIN|64|4|1e-05|0.01|4,no_x_off_1_minus_joint_0,all,204,C5,O_LR_ORIGIN,64,4,1e-05,0.01,4,N2E,1,1,4,1,8,0.09282736345523374,3.0763507597370543e-06,8.495913672093018e-06,0.6017455402854581,0.00011914673645315589,3.144418021686351e-05,8.659822857400964e-05,0.0003995308934592027,0.46556392500928756,0.0005451344270929904,0.00017506328264594816,0.007463922055206448,0.01930782236832976,0.6217515840554707,192,55296,0.00018282845163138646,1,0.00012903069890203965,3.85251744901536e-05,3,0.0006794215242566575,0.0001895414811954925
