trajectory_id,seed,arm,original_role,v2_role,anchor,bank,bank_role,contrast,group,delta_X,delta_S,delta_W,delta_I,delta_v,baseline_v,candidate_v,baseline_qX,candidate_qX,q_denominator_status,e_norm,inference_alias,T_minus_B_minus_C_maxabs
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,6,fit,no_x_off_1_minus_joint_0,1,-0.0001256883297647415,-0.0006561893797223279,0.0015658407397417249,-0.000783963030254665,0.000783963030254665,0.9808960255093855,0.9816799885396401,0.07051144263466899,0.07032709875874926,PRESENT,0.04428101153477455,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,6,fit,no_x_off_1_minus_joint_0,2,-0.0001227059148178414,-0.0004025630141961296,0.0009102782077839154,-0.0003850092787699438,0.0003850092787699438,0.9815071131238593,0.9818921224026292,0.06541147743255749,0.06526086013235392,PRESENT,0.04428101153477455,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,6,fit,no_x_off_1_minus_joint_0,3,-0.0001853732868559096,-0.0006224416975718245,0.0014747855568055615,-0.0006669705723777898,0.0006669705723777898,0.9806583078616092,0.981325278433987,0.06548954872561999,0.06525613693679934,PRESENT,0.04428101153477455,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,6,fit,no_x_off_1_minus_joint_0,4,-0.00011566212073239182,-0.0004853973600826196,0.0009366035511174837,-0.0003355440703025758,0.0003355440703025758,0.9848012741419673,0.98513681821227,0.0670996335220459,0.06695937178141687,PRESENT,0.04428101153477455,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,6,fit,no_x_off_1_minus_joint_0,5,-0.00016512820259313428,-0.0007592906048709951,0.0014957505771238941,-0.0005713317696597967,0.0005713317696597967,0.9838420429873191,0.9844133747569789,0.06707710468001238,0.06687043186477983,PRESENT,0.04428101153477455,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,joint_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9818579895270863,0.9818579895270863,0.07055522389366271,0.07055522389366271,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,joint_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9807535268099814,0.9807535268099814,0.0704798154464349,0.0704798154464349,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,joint_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9814000816876798,0.9814000816876798,0.06539523714854988,0.06539523714854988,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,joint_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9805547392790609,0.9805547392790609,0.06545907489724616,0.06545907489724616,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,joint_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847128374518539,0.9847128374518539,0.06707925039875985,0.06707925039875985,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,joint_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9837589731826166,0.9837589731826166,0.0670457925436394,0.0670457925436394,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,no_x_off_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9818579895270863,0.9818579895270863,0.07055522389366271,0.07055522389366271,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,no_x_off_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9807535268099814,0.9807535268099814,0.0704798154464349,0.0704798154464349,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,no_x_off_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9814000816876798,0.9814000816876798,0.06539523714854988,0.06539523714854988,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,no_x_off_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9805547392790609,0.9805547392790609,0.06545907489724616,0.06545907489724616,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,no_x_off_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847128374518539,0.9847128374518539,0.06707925039875985,0.06707925039875985,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,7,fit,no_x_off_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9837589731826166,0.9837589731826166,0.0670457925436394,0.0670457925436394,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,joint_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9818330062276558,0.9818330062276558,0.07061071944144591,0.07061071944144591,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,joint_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9806482069424955,0.9806482069424955,0.07055344341374357,0.07055344341374357,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,joint_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.981345530212257,0.981345530212257,0.06543462101696167,0.06543462101696167,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,joint_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9804247981258609,0.9804247981258609,0.06552239002803902,0.06552239002803902,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,joint_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847168733283471,0.9847168733283471,0.06710023881614187,0.06710023881614187,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,joint_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.983699717612277,0.983699717612277,0.06708812091919791,0.06708812091919791,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,no_x_off_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9818330062276558,0.9818330062276558,0.07061071944144591,0.07061071944144591,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,no_x_off_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9806482069424955,0.9806482069424955,0.07055344341374357,0.07055344341374357,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,no_x_off_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.981345530212257,0.981345530212257,0.06543462101696167,0.06543462101696167,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,no_x_off_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9804247981258609,0.9804247981258609,0.06552239002803902,0.06552239002803902,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,no_x_off_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847168733283471,0.9847168733283471,0.06710023881614187,0.06710023881614187,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,8,diagnostic,no_x_off_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.983699717612277,0.983699717612277,0.06708812091919791,0.06708812091919791,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,joint_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9818048000881177,0.9818048000881177,0.0705775519859753,0.0705775519859753,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,joint_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9807091088428318,0.9807091088428318,0.0704984394350245,0.0704984394350245,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,joint_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9812610897900798,0.9812610897900798,0.0654807594903794,0.0654807594903794,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,joint_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9804175212157812,0.9804175212157812,0.06553941586175406,0.06553941586175406,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,joint_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9846822426996978,0.9846822426996978,0.06711279519853276,0.06711279519853276,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,joint_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9837365154727759,0.9837365154727759,0.06707473087397496,0.06707473087397496,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,no_x_off_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9818048000881177,0.9818048000881177,0.0705775519859753,0.0705775519859753,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,no_x_off_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9807091088428318,0.9807091088428318,0.0704984394350245,0.0704984394350245,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,no_x_off_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9812610897900798,0.9812610897900798,0.0654807594903794,0.0654807594903794,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,no_x_off_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9804175212157812,0.9804175212157812,0.06553941586175406,0.06553941586175406,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,no_x_off_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9846822426996978,0.9846822426996978,0.06711279519853276,0.06711279519853276,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,9,diagnostic,no_x_off_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9837365154727759,0.9837365154727759,0.06707473087397496,0.06707473087397496,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,joint_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9819500261666796,0.9819500261666796,0.07047926826885795,0.07047926826885795,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,joint_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9808383522046047,0.9808383522046047,0.07040823133492519,0.07040823133492519,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,joint_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.981489678228344,0.981489678228344,0.06530398016762154,0.06530398016762154,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,joint_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9806369972102538,0.9806369972102538,0.06537320149206248,0.06537320149206248,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,joint_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9848096106980592,0.9848096106980592,0.06698998327781786,0.06698998327781786,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,joint_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9838514219157982,0.9838514219157982,0.06696197640600167,0.06696197640600167,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,no_x_off_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9819500261666796,0.9819500261666796,0.07047926826885795,0.07047926826885795,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,no_x_off_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9808383522046047,0.9808383522046047,0.07040823133492519,0.07040823133492519,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,no_x_off_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.981489678228344,0.981489678228344,0.06530398016762154,0.06530398016762154,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,no_x_off_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9806369972102538,0.9806369972102538,0.06537320149206248,0.06537320149206248,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,no_x_off_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9848096106980592,0.9848096106980592,0.06698998327781786,0.06698998327781786,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,10,evaluation,no_x_off_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9838514219157982,0.9838514219157982,0.06696197640600167,0.06696197640600167,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,joint_1_minus_joint_0,0,-0.00012783693865373264,-0.0007282409865322334,0.0017299337329882234,-0.0008738558078022528,0.0008738558078022528,0.9818634384127866,0.9827372942205888,0.0706257627529632,0.07043287939264846,PRESENT,0.061375368518872896,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,joint_1_minus_joint_0,1,-0.00014789123516939674,-0.0009667703780114089,0.002399908322842342,-0.001285246709661619,0.001285246709661619,0.9807131011048152,0.9819983478144768,0.07056529862488925,0.07032233991363039,PRESENT,0.061375368518872896,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,joint_1_minus_joint_0,2,-0.00016934587760975985,-0.0005573689692282892,0.0012948263657739376,-0.0005681115189359424,0.0005681115189359424,0.9813490273659241,0.98191713888486,0.06544002056079137,0.06522969415043427,PRESENT,0.061375368518872896,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,joint_1_minus_joint_0,3,-0.00024614969815469885,-0.0008314277851413514,0.0020025273235823957,-0.0009249498402863659,0.0009249498402863659,0.9804570428311891,0.9813819926714754,0.06552330305699024,0.06521072806667758,PRESENT,0.061375368518872896,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,joint_1_minus_joint_0,4,-0.00015088801380758185,-0.000676475984032622,0.0013260190105249348,-0.0004986550126847229,0.0004986550126847229,0.9847293493983886,0.9852280044110734,0.06711417379409158,0.06692705484074594,PRESENT,0.061375368518872896,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,joint_1_minus_joint_0,5,-0.00021606874696936752,-0.0010351721064917523,0.0020571608112884368,-0.0008059199578272434,0.0008059199578272434,0.9837406475863706,0.9845465675441978,0.06709899451702987,0.06682460915557904,PRESENT,0.061375368518872896,False,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,no_x_off_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9818634384127866,0.9818634384127866,0.0706257627529632,0.0706257627529632,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,no_x_off_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9807131011048152,0.9807131011048152,0.07056529862488925,0.07056529862488925,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,no_x_off_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9813490273659241,0.9813490273659241,0.06544002056079137,0.06544002056079137,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,no_x_off_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9804570428311891,0.9804570428311891,0.06552330305699024,0.06552330305699024,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,no_x_off_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847293493983886,0.9847293493983886,0.06711417379409158,0.06711417379409158,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,11,evaluation,no_x_off_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9837406475863706,0.9837406475863706,0.06709899451702987,0.06709899451702987,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,joint_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9819291656759964,0.9819291656759964,0.07055559820806873,0.07055559820806873,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,joint_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9808179127275913,0.9808179127275913,0.07049170616984043,0.07049170616984043,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,joint_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9814659691344237,0.9814659691344237,0.06533932812069222,0.06533932812069222,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,joint_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9806106735342457,0.9806106735342457,0.0654096209046632,0.0654096209046632,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,joint_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847881434095869,0.9847881434095869,0.06703180067603981,0.06703180067603981,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,joint_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9838271767912218,0.9838271767912218,0.06700465926025906,0.06700465926025906,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,no_x_off_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9819291656759964,0.9819291656759964,0.07055559820806873,0.07055559820806873,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,no_x_off_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9808179127275913,0.9808179127275913,0.07049170616984043,0.07049170616984043,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,no_x_off_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9814659691344237,0.9814659691344237,0.06533932812069222,0.06533932812069222,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,no_x_off_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9806106735342457,0.9806106735342457,0.0654096209046632,0.0654096209046632,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,no_x_off_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847881434095869,0.9847881434095869,0.06703180067603981,0.06703180067603981,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,12,evaluation,no_x_off_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9838271767912218,0.9838271767912218,0.06700465926025906,0.06700465926025906,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,joint_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9819215659647443,0.9819215659647443,0.0705967672716311,0.0705967672716311,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,joint_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9808119976944892,0.9808119976944892,0.07051897424617919,0.07051897424617919,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,joint_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9814334864647513,0.9814334864647513,0.0653737252901215,0.0653737252901215,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,joint_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9805831502565421,0.9805831502565421,0.06544087109072975,0.06544087109072975,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,joint_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847723329855962,0.9847723329855962,0.0670633071757031,0.0670633071757031,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,joint_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9838159594918436,0.9838159594918436,0.06703259708103802,0.06703259708103802,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,no_x_off_1_minus_joint_0,0,0.0,0.0,0.0,0.0,-0.0,0.9819215659647443,0.9819215659647443,0.0705967672716311,0.0705967672716311,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,no_x_off_1_minus_joint_0,1,0.0,0.0,0.0,0.0,-0.0,0.9808119976944892,0.9808119976944892,0.07051897424617919,0.07051897424617919,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,no_x_off_1_minus_joint_0,2,0.0,0.0,0.0,0.0,-0.0,0.9814334864647513,0.9814334864647513,0.0653737252901215,0.0653737252901215,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,no_x_off_1_minus_joint_0,3,0.0,0.0,0.0,0.0,-0.0,0.9805831502565421,0.9805831502565421,0.06544087109072975,0.06544087109072975,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,no_x_off_1_minus_joint_0,4,0.0,0.0,0.0,0.0,-0.0,0.9847723329855962,0.9847723329855962,0.0670633071757031,0.0670633071757031,PRESENT,0.0,True,0.0
seed105_X_VALID,105,X_VALID,development_fit,legacy_diagnostic,40,13,evaluation,no_x_off_1_minus_joint_0,5,0.0,0.0,0.0,0.0,-0.0,0.9838159594918436,0.9838159594918436,0.06703259708103802,0.06703259708103802,PRESENT,0.0,True,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,joint_1_minus_joint_0,0,-0.0005658209880266978,-0.0023117338717340346,0.005646898340720129,-0.0027693434809593683,0.0027693434809593683,0.8765411813724207,0.8793105248533799,0.08364051147200441,0.08273360740264989,PRESENT,0.09044257921797162,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,joint_1_minus_joint_0,1,-0.0005900659492298631,-0.0023346431643254183,0.005718111005576842,-0.002793401892021618,0.002793401892021618,0.8766066800269702,0.8794000819189918,0.08344472183150936,0.08250867393931795,PRESENT,0.09044257921797162,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,joint_1_minus_joint_0,2,-0.0005400165106081642,-0.0022280684318581323,0.005527379808870821,-0.002759294866404546,0.002759294866404546,0.8767916495279766,0.8795509443943812,0.08077499401925275,0.07990762125159043,PRESENT,0.09044257921797162,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,joint_1_minus_joint_0,3,-0.0005678161935410025,-0.0022880731516461204,0.005705180525092546,-0.0028492911799054815,0.0028492911799054815,0.876646848690645,0.8794961398705504,0.08069588971438356,0.0797888450507467,PRESENT,0.09044257921797162,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,joint_1_minus_joint_0,4,-0.0004504828752773202,-0.0024699860507248917,0.005626910345298828,-0.00270644141929661,0.00270644141929661,0.8775933479392086,0.8802997893585053,0.08041492743049519,0.07965595739133183,PRESENT,0.09044257921797162,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,joint_1_minus_joint_0,5,-0.0004734329475088813,-0.0025198295548208246,0.005747978429613729,-0.0027547159272840486,0.0027547159272840486,0.8777042546602349,0.880458970587519,0.08036261466031341,0.07957347042386118,PRESENT,0.09044257921797162,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,no_x_off_1_minus_joint_0,0,8.870754444211907e-06,-1.8513344233176778e-05,0.0005893189898557673,-0.0005796764000667863,0.0005796764000667863,0.8765411813724207,0.8771208577724874,0.08364051147200441,0.0835953481677749,PRESENT,0.02986431143489498,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,no_x_off_1_minus_joint_0,1,7.946696301925254e-06,-1.0738774564506002e-05,0.0005981894327462081,-0.000595397354483566,0.000595397354483566,0.8766066800269702,0.8772020773814537,0.08344472183150936,0.08339714320464751,PRESENT,0.02986431143489498,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,no_x_off_1_minus_joint_0,2,9.15569120639332e-06,-2.9592913268758802e-05,0.0005799227833386821,-0.0005594855612762934,0.0005594855612762934,0.8767916495279766,0.8773511350892529,0.08077499401925275,0.08073391952784528,PRESENT,0.02986431143489498,False,0.0
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,8,0,fit,no_x_off_1_minus_joint_0,3,7.797363219683854e-06,-3.361972722197107e-05,0.0006066364059482778,-0.0005808140419460148,0.0005808140419460148,0.876646848690645,0.877227662732591,0.08069588971438356,0.08065134946068019,PRESENT,0.02986431143489498,False,0.0
