method,n,proposal,case,event,units,four_event_total_mse,count,signed_bias,pooled_residual_population_variance,mse,mae,max_absolute,mean_within_unit_prompt_repeat_sample_variance,signed_q50,signed_q90,signed_q95,signed_q99,absolute_q50,absolute_q90,absolute_q95,absolute_q99
INDEPENDENT_COUNT,256,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,0.005021544582925568,172800,-4.09788347330983e-05,0.0007425145240338838,0.00074251620329878,0.01745824041991921,0.18712407767960304,0.0007424225710455807,0.0,0.03167193317970454,0.04712393257774372,0.07101388121194167,0.008118439509326378,0.04696257118506368,0.06204669627901535,0.0856755596896564
INDEPENDENT_COUNT,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,0.005021544582925568,172800,-0.00015921398175135944,0.0014243088034337629,0.0014243341525257479,0.02421042990177493,0.24914812056867108,0.0014240923696404702,0.0,0.047207836292110845,0.0644586978676852,0.10262584132168612,0.01493418414539665,0.06464404323973813,0.08276988635948372,0.1173431721720658
INDEPENDENT_COUNT,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,0.005021544582925568,172800,0.00025256584648749295,0.002153696129129457,0.0021537599186362694,0.030154868035241575,0.2583017352033044,0.0021515928236838715,0.0,0.05915089377856739,0.08220353385861076,0.12396060980254131,0.01803992376156186,0.08185897961169325,0.10144443117121277,0.13842369385032305
INDEPENDENT_COUNT,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,0.005021544582925568,172800,-5.237303000303683e-05,0.0007009315655304994,0.0007009343084647711,0.01653103576171404,0.17684520485570945,0.0007008280399989177,0.0,0.03236454943616052,0.047823401278286756,0.07299870595784883,0.008346189771886382,0.04599747813595063,0.059503096123056855,0.08447879852729098
INDEPENDENT_COUNT,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,0.005021544582925568,172800,5.237303000303683e-05,0.0007009315655304994,0.0007009343084647711,0.01653103576171404,0.17684520485570945,0.0007008280399989177,-0.0,0.03043838874729091,0.04564605850385,0.0756968445862316,0.008346189771886382,0.04599747813595063,0.059503096123056855,0.08447879852729098
INDEPENDENT_COUNT,256,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,256,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,256,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,256,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,256,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,256,origin,IDENTITY_HASH_SELECTED,X,12,0.005006258500253919,172800,8.669766989653134e-05,0.0007442600862760054,0.0007442676027619709,0.01752748577862467,0.17203068572680655,0.0007441727346977264,0.0,0.0317550833529203,0.0471452786855322,0.07109628330995774,0.008131959754777096,0.04695407119119192,0.061926758914822855,0.08566534864398492
INDEPENDENT_COUNT,256,origin,IDENTITY_HASH_SELECTED,S,12,0.005006258500253919,172800,2.2263882831973907e-05,0.0014111688903012324,0.0014111693859817115,0.024105464124733106,0.24943360011689555,0.001411496957054401,0.0,0.04728049639868162,0.06447732648979795,0.10282468529347147,0.0148564994873732,0.06451409795960114,0.0817945829581869,0.11679037980239011
INDEPENDENT_COUNT,256,origin,IDENTITY_HASH_SELECTED,W,12,0.005006258500253919,172800,-7.919413615139596e-05,0.002147368569146788,0.0021473748408579888,0.03005391511702846,0.2707348087537467,0.0021474912715495112,0.0,0.05870304182833955,0.08156210825018137,0.12396096070880323,0.01788173705458429,0.0816735356092693,0.10108705758906929,0.13872476655081725
INDEPENDENT_COUNT,256,origin,IDENTITY_HASH_SELECTED,I,12,0.005006258500253919,172800,-2.9767416577110885e-05,0.0007034457845531591,0.0007034466706522488,0.016544022757602476,0.17530036572251262,0.0007033659815899202,0.0,0.03234526484488254,0.04790198007173961,0.07304658590208361,0.008351709752846834,0.04625555163349345,0.05950118238130169,0.08482019515160377
INDEPENDENT_COUNT,256,origin,IDENTITY_HASH_SELECTED,delta_v,12,0.005006258500253919,172800,2.9767416577110885e-05,0.0007034457845531591,0.0007034466706522488,0.016544022757602476,0.17530036572251262,0.0007033659815899202,-0.0,0.030467425607041063,0.045715598998723364,0.07537827753748368,0.008351709752846834,0.04625555163349345,0.05950118238130169,0.08482019515160377
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,0.0012609723049971763,172800,-2.1865788581477914e-05,0.00018547996637614927,0.00018548044448885956,0.00878441048361115,0.08603677811995464,0.00018554356196684118,0.0,0.017218498085641118,0.02365465973471495,0.037165639373084966,0.0055131206121836335,0.023546959755700363,0.029447632411978907,0.04176478918648166
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,0.0012609723049971763,172800,0.0001298100887058165,0.00035504591887290454,0.00035506276953203435,0.012088199457219152,0.1336610468493917,0.00035490828753627037,0.0,0.02354417046427551,0.03297084412303036,0.05189163789056514,0.007078948396829578,0.03273513001895054,0.041102798207960214,0.058638118258366796
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,0.0012609723049971763,172800,-8.301448482037744e-05,0.000542701937435918,0.000542708828840608,0.01510855250804755,0.14789246958772856,0.0005426018714638545,0.0,0.029129097084695393,0.040761853062189005,0.06238210071560171,0.00903957819275518,0.04095244007390958,0.05076467322856999,0.07012686627062627
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,0.0012609723049971763,172800,-2.4929815303962734e-05,0.00017771964063998324,0.00017772026213567433,0.008346285139082022,0.09371169587781564,0.00017766549825535215,0.0,0.01601629452268186,0.023179647490625288,0.03753333662596253,0.004518771372383344,0.023250782885867266,0.029747786358072674,0.042782878591710226
INDEPENDENT_COUNT,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,0.0012609723049971763,172800,2.4929815303962734e-05,0.00017771964063998324,0.00017772026213567433,0.008346285139082022,0.09371169587781564,0.00017766549825535215,-0.0,0.016066915638419693,0.023461093141306864,0.03754209780940479,0.004518771372383344,0.023250782885867266,0.029747786358072674,0.042782878591710226
INDEPENDENT_COUNT,1024,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,1024,origin,IDENTITY_HASH_SELECTED,X,12,0.0012590647874672273,172800,-3.294253916018161e-05,0.00018569060367991486,0.0001856916888908012,0.008776054628852005,0.09216315759331395,0.00018557464113542536,0.0,0.01730224487922318,0.0236549899387883,0.03704594118765951,0.005504421271201501,0.023578754376408308,0.02949960031260984,0.04171440540235713
INDEPENDENT_COUNT,1024,origin,IDENTITY_HASH_SELECTED,S,12,0.0012590647874672273,172800,3.8166931877112775e-05,0.00035695000125434816,0.00035695145796903703,0.012115731688110271,0.11553819339089128,0.00035693086626896665,0.0,0.023549807189218716,0.03315920840838451,0.05120576663442078,0.007001108393590583,0.03295002342688374,0.04126890569370536,0.058825075924310695
INDEPENDENT_COUNT,1024,origin,IDENTITY_HASH_SELECTED,W,12,0.0012590647874672273,172800,1.0635574675220056e-07,0.0005392689015625446,0.000539268901573856,0.015068500618083734,0.13845736147516763,0.000539151456310344,0.0,0.029125063476486364,0.04094335385911926,0.06219701246280321,0.009009584243285455,0.04086190740487585,0.050790056801303766,0.07010430295970199
INDEPENDENT_COUNT,1024,origin,IDENTITY_HASH_SELECTED,I,12,0.0012590647874672273,172800,-5.330748463684968e-06,0.0001771527106166538,0.000177152739033533,0.008332245557438687,0.09137291337403747,0.00017714941721266037,0.0,0.0160237208987267,0.023121668930147395,0.03703692839577255,0.004476848505825609,0.02307308573182445,0.0297191876669039,0.042722209206368926
INDEPENDENT_COUNT,1024,origin,IDENTITY_HASH_SELECTED,delta_v,12,0.0012590647874672273,172800,5.330748463684968e-06,0.0001771527106166538,0.000177152739033533,0.008332245557438687,0.09137291337403747,0.00017714941721266037,-0.0,0.015920086823625758,0.023051596373175873,0.037792800708940866,0.004476848505825609,0.02307308573182445,0.0297191876669039,0.042722209206368926
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,0.0003151638774433509,172800,3.152974077665605e-06,4.685975555978453e-05,4.6859765501030064e-05,0.004409323722743884,0.04877531612140405,4.684339255432876e-05,0.0,0.00849221465872789,0.011914664487569844,0.018404660971610098,0.002588401732605078,0.011922909038904103,0.014913162510004213,0.021110383426972898
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,0.0003151638774433509,172800,6.462559047251648e-06,8.906625125431797e-05,8.906629301898741e-05,0.006053689328150898,0.06930848881214927,8.902938880834769e-05,0.0,0.011640891539457115,0.016408955903904177,0.025748282819771515,0.0035485148865095906,0.016385127426879188,0.020583329407489,0.02942201666270583
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,0.0003151638774433509,172800,-1.3668939934671405e-05,0.00013532139470388816,0.00013532158154380708,0.007546832353286475,0.06561888117053538,0.00013536569754432395,0.0,0.014570181759276456,0.02038721872962787,0.03129466711943232,0.004472658865138918,0.020436812034176563,0.025369541215222943,0.03500745439291117
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,0.0003151638774433509,172800,4.053406809752539e-06,4.391622094941962e-05,4.391623737952639e-05,0.004153785207106096,0.04247307177748737,4.393085072615416e-05,0.0,0.00793106622520115,0.0115828151530968,0.01862285029400387,0.0022284947515044846,0.011577201494691235,0.014747066115045428,0.021263690336543014
INDEPENDENT_COUNT,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,0.0003151638774433509,172800,-4.053406809752539e-06,4.391622094941962e-05,4.391623737952639e-05,0.004153785207106096,0.04247307177748737,4.393085072615416e-05,-0.0,0.007899892355709454,0.011575872770130852,0.01852486760476491,0.0022284947515044846,0.011577201494691235,0.014747066115045428,0.021263690336543014
INDEPENDENT_COUNT,4096,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEPENDENT_COUNT,4096,origin,IDENTITY_HASH_SELECTED,X,12,0.00031485928390034753,172800,2.0002633185015144e-05,4.651481712345113e-05,4.651521722878546e-05,0.00439702649984163,0.04369505005550188,4.65462920002025e-05,0.0,0.00851314786469842,0.01193802263059773,0.018529471010879366,0.002571422493517668,0.011892133042689625,0.01482144696653416,0.020943682388702912
INDEPENDENT_COUNT,4096,origin,IDENTITY_HASH_SELECTED,S,12,0.00031485928390034753,172800,-3.6308473474242715e-06,8.853137220938423e-05,8.853138539243667e-05,0.006043197089564787,0.060830522167260426,8.853517485224022e-05,0.0,0.01155589100779316,0.01628964689944414,0.02564663786074283,0.00355990889996613,0.016316869067730923,0.02053204401954366,0.029187498830799224
INDEPENDENT_COUNT,4096,origin,IDENTITY_HASH_SELECTED,W,12,0.00031485928390034753,172800,6.967159421520732e-06,0.0001354980478228523,0.0001354980963641627,0.007551618416260952,0.062323371820669805,0.00013551117304248694,0.0,0.01465677788842834,0.020435500245616592,0.03143570223878049,0.004519694764256003,0.020417489945031318,0.025455506525354776,0.03528667112162119
INDEPENDENT_COUNT,4096,origin,IDENTITY_HASH_SELECTED,I,12,0.00031485928390034753,172800,-2.3338945259113197e-05,4.4314040208596845e-05,4.431458491496266e-05,0.0041645289175681844,0.04093334010971318,4.431594771927747e-05,0.0,0.007883861694735272,0.011532022251578178,0.018701427618848042,0.002242626124147584,0.011594942294939136,0.014815573529031414,0.02144695525370325
INDEPENDENT_COUNT,4096,origin,IDENTITY_HASH_SELECTED,delta_v,12,0.00031485928390034753,172800,2.3338945259113197e-05,4.4314040208596845e-05,4.431458491496266e-05,0.0041645289175681844,0.04093334010971318,4.431594771927747e-05,-0.0,0.007942199915189914,0.011650849501672778,0.0188242282706499,0.002242626124147584,0.011594942294939136,0.014815573529031414,0.02144695525370325
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,3.568652416042259e-07,172800,-3.71857191857637e-07,1.5231644972210106e-08,1.523178324998124e-08,6.407460648749596e-05,0.0016176764776716199,1.523516817237479e-08,0.0,0.00011181125225431484,0.00019088211921874804,0.0003733798718620982,1.851505034532241e-05,0.00019263506186179463,0.00028050278802206846,0.0004887263908738674
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,3.568652416042259e-07,172800,3.481978656234808e-07,8.385367616510875e-08,8.385379740686236e-08,0.00016168427200577952,0.002529470411344658,8.382970876449217e-08,0.0,0.0002975016821513991,0.00048402404691542386,0.000880204040274179,5.52633167230011e-05,0.0004896873120434168,0.0006746371816729066,0.0010618755089096868
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,3.568652416042259e-07,172800,-3.476848255810784e-07,9.511878153044286e-08,9.511890241518079e-08,0.00018365945532581053,0.002441199349095361,9.515807309927256e-08,0.0,0.00034564792947725583,0.0005349011667104627,0.0009191360535280454,8.052432877551138e-05,0.0005344638875631781,0.0007054462476175496,0.0010546149745604347
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,3.568652416042259e-07,172800,3.7134415181363106e-07,1.626606206357224e-07,1.626607585322015e-07,0.0002405131817327022,0.002881669000516499,1.626917906347233e-07,0.0,0.00045776530732438226,0.0006830192127597177,0.0011409706439163062,0.00010597878544445796,0.0006959682248735239,0.0009154032006582056,0.0013915141247966588
KNOWN_COV_ORACLE,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,3.568652416042259e-07,172800,-3.7134415181363106e-07,1.626606206357224e-07,1.626607585322015e-07,0.0002405131817327022,0.002881669000516499,1.626917906347233e-07,-0.0,0.00044944261661550945,0.0007105521707499956,0.0012444702789736297,0.00010597878544445796,0.0006959682248735239,0.0009154032006582056,0.0013915141247966588
KNOWN_COV_ORACLE,64,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,64,origin,IDENTITY_HASH_SELECTED,X,12,3.526399224247486e-07,172800,1.7373653988981897e-07,1.5144218854711506e-08,1.51442490390968e-08,6.416955030612498e-05,0.0014380830471569296,1.5153798489566504e-08,0.0,0.0001126876110361462,0.00019137371972457106,0.0003779198508040616,1.8532422423069043e-05,0.00019265341604118998,0.00028117768605956915,0.0004891334816247833
KNOWN_COV_ORACLE,64,origin,IDENTITY_HASH_SELECTED,S,12,3.526399224247486e-07,172800,7.628428579730193e-07,8.441534938688868e-08,8.441593131611465e-08,0.00016206661605963635,0.002482454017920694,8.439906526752686e-08,0.0,0.00029624132182853353,0.0004909116663789692,0.0008959364313351,5.479596821990401e-05,0.0004921647861039585,0.0006779880054014058,0.0010642287210959004
KNOWN_COV_ORACLE,64,origin,IDENTITY_HASH_SELECTED,W,12,3.526399224247486e-07,172800,-3.7471345191974127e-07,9.320574345402018e-08,9.320588386419121e-08,0.00018181864964209317,0.0024906502455344717,9.322737497615454e-08,0.0,0.0003431175421569723,0.0005270481383688313,0.0009027486611871396,8.014831975087648e-05,0.0005278745112677993,0.000695818818052957,0.0010454167084818391
KNOWN_COV_ORACLE,64,origin,IDENTITY_HASH_SELECTED,I,12,3.526399224247486e-07,172800,-5.618659459447293e-07,1.598735425120047e-07,1.5987385820534591e-07,0.00023873143505888052,0.002629619798972376,1.5991046472678423e-07,0.0,0.0004494246673350586,0.0006770896674172074,0.0011335838692077137,0.00010569197217664934,0.0006920458720932761,0.000908789615309179,0.0013699516892481999
KNOWN_COV_ORACLE,64,origin,IDENTITY_HASH_SELECTED,delta_v,12,3.526399224247486e-07,172800,5.618659459447293e-07,1.598735425120047e-07,1.5987385820534591e-07,0.00023873143505888052,0.002629619798972376,1.5991046472678423e-07,-0.0,0.0004502268613206284,0.0007100800748276974,0.0012255744284300639,0.00010569197217664934,0.0006920458720932761,0.000908789615309179,0.0013699516892481999
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,8.94269546615236e-08,172800,-2.1117324235065545e-07,3.7897380066034585e-09,3.789782600741743e-09,3.202542964905346e-05,0.0008643124863834549,3.791729237959713e-09,0.0,5.4661467631496694e-05,9.544338294115917e-05,0.00019401039834465278,9.115323529973106e-06,9.655384902328544e-05,0.00014010889791391234,0.0002455426364667201
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,8.94269546615236e-08,172800,6.241538630365929e-08,2.056897798302943e-08,2.0568981878709873e-08,8.00828086850112e-05,0.0014250479045047107,2.05664229454031e-08,0.0,0.00014622394591781683,0.00024097520614120192,0.0004448679292027288,2.7389596130658514e-05,0.00024196669832146688,0.00033345579513272146,0.0005278036513726449
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,8.94269546615236e-08,172800,-7.086988454823762e-07,2.3941129586233588e-08,2.394163184028718e-08,9.200540083024719e-05,0.001145529812503425,2.395718769246382e-08,0.0,0.00017237606086262694,0.0002660605675540633,0.00045801019237523674,4.027318339175546e-05,0.0002668589248104577,0.00035249282873248914,0.000533619899068959
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,8.94269546615236e-08,172800,8.574567015276873e-07,4.1125823109789804e-08,4.112655834178481e-08,0.0001205216880506473,0.0017730204900456795,4.1134671174525694e-08,0.0,0.00022973459628982537,0.0003490610238821639,0.0005906711276457752,5.2440012035034244e-05,0.00035118434744410684,0.00046104149537509964,0.0006979773368850607
KNOWN_COV_ORACLE,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,8.94269546615236e-08,172800,-8.574567015276873e-07,4.1125823109789804e-08,4.112655834178481e-08,0.0001205216880506473,0.0017730204900456795,4.1134671174525694e-08,-0.0,0.0002248926523214097,0.00035293302658005136,0.0006091037234553732,5.2440012035034244e-05,0.00035118434744410684,0.00046104149537509964,0.0006979773368850607
KNOWN_COV_ORACLE,256,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNOWN_COV_ORACLE,256,origin,IDENTITY_HASH_SELECTED,X,12,8.714556653332623e-08,172800,-2.5330095808399714e-11,3.849460046907243e-09,3.849460046907885e-09,3.213664981676711e-05,0.0008262501936468797,3.848919051491867e-09,0.0,5.5241158362765306e-05,9.595006758422708e-05,0.00019515085644227355,9.020444891288907e-06,9.647297418037695e-05,0.00014157445324233358,0.00024685974367122436
KNOWN_COV_ORACLE,256,origin,IDENTITY_HASH_SELECTED,S,12,8.714556653332623e-08,172800,2.5228962952936163e-07,2.079236126375021e-08,2.0792424913807375e-08,8.055439714711191e-05,0.0013177315382033536,2.0787612007826438e-08,0.0,0.00014755336995364617,0.00024265771157404583,0.00044792898443118164,2.7557924718869667e-05,0.0002429033032246205,0.00033491771317547354,0.000528443864948069
