method,rank_cap,n,telemetry,H,noise,fit_budget,representation,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max,projected_response_nrmse
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_NET_DISPLACEMENT,1,0,8,per_prompt_helmert,0.0003896825219545843,0.00038968252195458434,0.0003896825219545843,0.00038968252195458434,0.0,0.861111111111111,0.007859105322110095,0.4918481073406968,0.1264069789823749,60,0.0006743955336227106,0.0006743955336227108,0.0006743955336227103,0.0006743955336227108,0.0010431608436780174,0.0002629225141476104,0.0007400683906879316,0.126406978982375
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_PATH,2,0,8,per_prompt_helmert,0.0006384942721322592,0.000638494272132259,0.0006384942721322592,0.000638494272132259,0.0,0.7519675925925926,0.04558815636290467,2.465428886064776,0.13598148341640817,120,0.0011485215481704405,0.0011485215481704405,0.0011485215481704403,0.0011485215481704403,0.002093933424258864,0.00048427283324141185,0.0012100215827790493,0.13598148341640817
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_NET_DISPLACEMENT,2,0,8,per_prompt_helmert,0.0006384942721322592,0.000638494272132259,0.0006384942721322592,0.000638494272132259,0.0,0.7519675925925926,0.04558815636290467,2.465428886064776,0.13598148341640817,120,0.0011485215481704405,0.0011485215481704405,0.0011485215481704403,0.0011485215481704403,0.002093933424258864,0.00048427283324141185,0.0012100215827790493,0.13598148341640817
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_PATH,4,0,8,per_prompt_helmert,0.0014054376891525437,0.0014054376891525437,0.0014054376891525437,0.0014054376891525437,0.0,0.5991319444444444,0.5238147826823893,14.816577127474233,0.1880247120490356,240,0.0027528782882332873,0.0027528782882332873,0.0027528782882332873,0.0027528782882332873,0.005198888557573078,0.0012206154205262503,0.0025779991040781472,0.1880247120490356
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_NET_DISPLACEMENT,4,0,8,per_prompt_helmert,0.0014054376891525437,0.0014054376891525437,0.0014054376891525437,0.0014054376891525437,0.0,0.5991319444444444,0.5238147826823893,14.816577127474233,0.1880247120490356,240,0.0027528782882332873,0.0027528782882332873,0.0027528782882332873,0.0027528782882332873,0.005198888557573078,0.0012206154205262503,0.0025779991040781472,0.1880247120490356
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_PATH,8,0,8,per_prompt_helmert,0.00355913153485582,0.00355913153485582,0.00355913153485582,0.00355913153485582,0.0,0.42890625,6.907186883090737,92.91184834570944,0.27265599640627564,480,0.007068605441862498,0.007068605441862499,0.007068605441862498,0.007068605441862498,0.013705299601665983,0.0037274353980907495,0.006924816111427034,0.27265599640627564
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_NET_DISPLACEMENT,8,0,8,per_prompt_helmert,0.00355913153485582,0.00355913153485582,0.00355913153485582,0.00355913153485582,0.0,0.42890625,6.907186883090737,92.91184834570944,0.27265599640627564,480,0.007068605441862498,0.007068605441862499,0.007068605441862498,0.007068605441862498,0.013705299601665983,0.0037274353980907495,0.006924816111427034,0.27265599640627564
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_PATH,16,0,8,per_prompt_helmert,0.00942458950267446,0.009417531440364831,0.00942458950267446,0.009417531440364831,0.00870949074074074,0.2827835648148148,100.64831314970576,563.2676744577017,0.4227132258472842,960,0.019079693326817537,0.019075298308982972,0.019079693326817537,0.019075298308982972,0.03676497919305756,0.009596799486590374,0.02222628027395175,0.4226158536235969
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_NET_DISPLACEMENT,16,0,8,per_prompt_helmert,0.00942458950267446,0.009417531440364831,0.00942458950267446,0.009417531440364831,0.00870949074074074,0.2827835648148148,100.64831314970576,563.2676744577017,0.4227132258472842,960,0.019079693326817537,0.019075298308982972,0.019079693326817537,0.019075298308982972,0.03676497919305756,0.009596799486590374,0.02222628027395175,0.4226158536235969
B5_WORST_GROUP_RANK,8,exact,PROJECTION_AND_PATH,1,0,8,per_prompt_helmert,0.0003884037929380923,0.0003884037929380921,0.0003884037929380921,0.0003884037929380921,0.0,0.861111111111111,0.007865377138192785,0.4918481073406968,0.12645740731894567,60,0.0006746645745034051,0.0006746645745034052,0.0006746645745034048,0.0006746645745034052,0.0010394952088318202,0.00025729774907816254,0.0007346798882545421,0.12645740731894575
B5_WORST_GROUP_RANK,8,exact,PROJECTION_AND_NET_DISPLACEMENT,1,0,8,per_prompt_helmert,0.0003884037929380923,0.0003884037929380921,0.0003884037929380921,0.0003884037929380921,0.0,0.861111111111111,0.007865377138192785,0.4918481073406968,0.12645740731894567,60,0.0006746645745034051,0.0006746645745034052,0.0006746645745034048,0.0006746645745034052,0.0010394952088318202,0.00025729774907816254,0.0007346798882545421,0.12645740731894575
B5_WORST_GROUP_RANK,8,exact,PROJECTION_AND_PATH,2,0,8,per_prompt_helmert,0.0006379917287085942,0.0006379917287085941,0.000637991728708594,0.0006379917287085942,0.0,0.7519675925925926,0.045769329941607886,2.465428886064776,0.13625142001297527,120,0.0011508014762165826,0.0011508014762165828,0.0011508014762165824,0.0011508014762165828,0.0020920570817801174,0.0004812207696338012,0.0011863778237435334,0.1362514200129753
B5_WORST_GROUP_RANK,8,exact,PROJECTION_AND_NET_DISPLACEMENT,2,0,8,per_prompt_helmert,0.0006379917287085942,0.0006379917287085941,0.000637991728708594,0.0006379917287085942,0.0,0.7519675925925926,0.045769329941607886,2.465428886064776,0.13625142001297527,120,0.0011508014762165826,0.0011508014762165828,0.0011508014762165824,0.0011508014762165828,0.0020920570817801174,0.0004812207696338012,0.0011863778237435334,0.1362514200129753
B5_WORST_GROUP_RANK,8,exact,PROJECTION_AND_PATH,4,0,8,per_prompt_helmert,0.0014054057840744638,0.0014054057840744635,0.0014054057840744638,0.0014054057840744635,0.0,0.5991319444444444,0.5246171736243079,14.816577127474233,0.18816866712511088,240,0.0027549859409938737,0.0027549859409938737,0.0027549859409938737,0.0027549859409938737,0.005214785467904192,0.0012370199250526716,0.002555012102241157,0.18816866712511088
B5_WORST_GROUP_RANK,8,exact,PROJECTION_AND_NET_DISPLACEMENT,4,0,8,per_prompt_helmert,0.0014054057840744638,0.0014054057840744635,0.0014054057840744638,0.0014054057840744635,0.0,0.5991319444444444,0.5246171736243079,14.816577127474233,0.18816866712511088,240,0.0027549859409938737,0.0027549859409938737,0.0027549859409938737,0.0027549859409938737,0.005214785467904192,0.0012370199250526716,0.002555012102241157,0.18816866712511088
B5_WORST_GROUP_RANK,8,exact,PROJECTION_AND_PATH,8,0,8,per_prompt_helmert,0.0035490035553940274,0.003549003555394027,0.0035490035553940274,0.003549003555394027,0.0,0.42890625,6.8565057261846265,92.91184834570944,0.2716538544937713,480,0.007042624917430198,0.007042624917430198,0.007042624917430198,0.007042624917430198,0.013626995788450101,0.003595016399035247,0.006863691399901447,0.2716538544937713
