method,rank_cap,alpha,n,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max
B2_RANDOM_Q,1,1e-05,64,0.02572643781830419,0.025704999844659362,0.011409607893799316,0.011396158897804872,0.025109310699588477,0.8789544753086419,83.4496793262105,5.0773861099944435,4.054079312107441,864,0.03590782477644182,0.035869689451212224,0.018312988427116348,0.01829831970782413,0.07009200971676363,0.010560709525334788,0.008572904141776399
B2_RANDOM_Q,1,0.01,64,0.025754251939257403,0.02573322966949881,0.011307935426522446,0.01129485687930489,0.025061085390946505,0.8789544753086419,81.8839008325721,5.0773861099944435,4.015865570338315,864,0.0359234131497,0.035886140578423875,0.018140370242591724,0.018126198206919412,0.07011392933091233,0.010466277453080406,0.008526237291535125
B2_RANDOM_Q,2,0.0,exact,0.0008533999595027493,0.0008533999595027489,0.0008533999595027493,0.0008533999595027489,0.0,0.878954475308642,0.20634871049667133,1.6924620366648147,0.34917360896783883,288,0.0015772785305372976,0.0015772785305372974,0.0015772785305372974,0.0015772785305372974,0.002907636974740722,0.0007113627719953798,0.0022811574175502477
B2_RANDOM_Q,2,1e-08,exact,0.0008533999516692216,0.0008533999516692212,0.0008533999516692217,0.0008533999516692212,0.0,0.878954475308642,0.20634870684109374,1.6924620366648147,0.3491736058749404,288,0.0015772785165661318,0.0015772785165661318,0.0015772785165661318,0.0015772785165661318,0.002907636945819532,0.0007113627574700919,0.0022811574885098595
B2_RANDOM_Q,2,1e-05,exact,0.0008533921266163651,0.0008533921266163644,0.0008533921266163651,0.0008533921266163644,0.0,0.878954475308642,0.20634505573653938,1.6924620366648147,0.3491705167473137,288,0.0015772645624339795,0.0015772645624339793,0.0015772645624339793,0.0015772645624339793,0.00290760805530186,0.0007113482467048303,0.002281228373837873
B2_RANDOM_Q,2,0.01,exact,0.0008473508604065135,0.000847350860406513,0.0008473508604065134,0.000847350860406513,0.0,0.878954475308642,0.20339466691628025,1.6924620366648147,0.34666525234105483,288,0.0015659478430146852,0.0015659478430146852,0.0015659478430146852,0.0015659478430146852,0.002894847133720807,0.0007054388964450402,0.002314062238490432
B2_RANDOM_Q,2,0.0,64,0.012976285898866157,0.012972293833242119,0.03010168936783906,0.030098405241679154,0.008760931069958847,0.8789544753086419,415.9270089412531,5.0773861099944435,9.050831218574256,864,0.018024814371749607,0.018020245218940027,0.040884194560903316,0.04088057595012364,0.03629428298645102,0.02075376775883174,0.020822888016086602
B2_RANDOM_Q,2,1e-08,64,0.012976285581809214,0.012972293517874336,0.030101688909510996,0.030098404784972086,0.008760931069958847,0.8789544753086419,415.92699605966993,5.0773861099944435,9.05083107841861,864,0.01802481385972931,0.018020244709026672,0.040884193927795645,0.040880575318338906,0.03629428188837481,0.020753767534267616,0.020822887527286105
B2_RANDOM_Q,2,1e-05,64,0.012975968891057113,0.012971978514370841,0.03010123107340804,0.030097948568039757,0.008760931069958847,0.8789544753086419,415.9141284495689,5.0773861099944435,9.050691073721536,864,0.01802430244711996,0.01801973540096596,0.040883561501984536,0.04087994421402308,0.03629318394085489,0.02075354319840212,0.020822399264139344
B2_RANDOM_Q,2,0.01,64,0.012706146263004304,0.012703425970997904,0.029672292892033766,0.02967028850237905,0.007105195473251029,0.8789544753086419,403.96469900885137,5.0773861099944435,8.919728026115616,864,0.017592593818676398,0.017589426880466108,0.04029197840985692,0.04028942070886409,0.03545118487372115,0.02054850942809238,0.02063483427026579
B2_RANDOM_Q,4,0.0,exact,0.000688463778419335,0.0006884637784193349,0.000688463778419335,0.0006884637784193349,0.0,0.878954475308642,0.14857346832752447,1.6924620366648147,0.2962860218905173,288,0.0013383760090220917,0.0013383760090220915,0.001338376009022092,0.0013383760090220915,0.0023403388265254618,0.0005368205025630097,0.0017962504736674851
B2_RANDOM_Q,4,1e-08,exact,0.0006884637820205988,0.0006884637820205989,0.0006884637820205989,0.0006884637820205989,0.0,0.878954475308642,0.148573465507678,1.6924620366648147,0.29628601907884067,288,0.0013383759963212544,0.0013383759963212546,0.0013383759963212546,0.0013383759963212546,0.0023403388254255022,0.0005368203691482031,0.0017962504393334506
B2_RANDOM_Q,4,1e-05,exact,0.0006884673841770113,0.0006884673841770111,0.0006884673841770112,0.0006884673841770111,0.0,0.878954475308642,0.1485706499321741,1.6924620366648147,0.2962832116474905,288,0.0013383633146606681,0.0013383633146606681,0.0013383633146606681,0.0013383633146606684,0.0023403256749407048,0.0005366871551028395,0.0017962161537427369
B2_RANDOM_Q,4,0.01,exact,0.0006930353967682693,0.0006930353967682693,0.0006930353967682693,0.0006930353967682693,0.0,0.878954475308642,0.1477677145222155,1.6924620366648147,0.2954815103176849,288,0.001334741888920208,0.0013347418889202082,0.001334741888920208,0.0013347418889202082,0.002336082078778116,0.0005136536328687138,0.001851867141395343
B2_RANDOM_Q,4,0.0,64,0.0149433489200365,0.014926471089898216,0.03267927553897201,0.0326657341353647,0.026572145061728395,0.8789544753086419,479.42781399713596,5.0773861099944435,9.717208417616321,864,0.020669070493792886,0.020651650975726386,0.04389433743050787,0.04388650546766591,0.042025020802652406,0.02134497674287199,0.02124101156336907
B2_RANDOM_Q,4,1e-08,64,0.014943344522421607,0.014926466817861816,0.032679272791937775,0.032665731491956666,0.026572145061728395,0.8789544753086419,479.4277364989775,5.0773861099944435,9.717207632236576,864,0.0206690637601611,0.020651644424097157,0.0438943338828096,0.043886502000921035,0.04202500444857949,0.021344976570706584,0.021241011161848056
B2_RANDOM_Q,4,1e-05,64,0.014938963291665873,0.014922211289192164,0.0326765388748934,0.03266310073557909,0.026572145061728395,0.8789544753086419,479.3505870030624,5.0773861099944435,9.716425754410778,864,0.020662361428684474,0.02064512294283832,0.0438908020033191,0.04388305053597667,0.04200833086602525,0.021344804454298493,0.021240610093631724
B2_RANDOM_Q,4,0.01,64,0.013131282667660686,0.013129578504531022,0.031536549594062636,0.031535014689156426,0.004083076131687242,0.8789544753086419,447.07144953353094,5.0773861099944435,9.383575935383911,864,0.01806450550115794,0.01806283584540586,0.04238726089952206,0.04238637623007227,0.036275048268628436,0.020924688780961084,0.020957933092117076
B2_RANDOM_Q,8,0.0,exact,0.0004123511076097031,0.00041235110760970325,0.00041235110760970314,0.0004123511076097033,0.0,0.878954475308642,0.06153710204013657,1.6924620366648147,0.1906817162422956,288,0.0008613428090514129,0.0008613428090514132,0.0008613428090514129,0.0008613428090514132,0.0014917846355324167,0.0003261440118049383,0.0009329604834818031
B2_RANDOM_Q,8,1e-08,exact,0.0004123510336979062,0.00041235103369790675,0.00041235103369790626,0.00041235103369790675,0.0,0.878954475308642,0.06153708662355934,1.6924620366648147,0.19068169235703378,288,0.0008613427011574891,0.0008613427011574896,0.0008613427011574892,0.0008613427011574896,0.0014917837127071804,0.00032614372123796663,0.0009329584681695528
