method,rank_cap,n,fit_budget,representation,input_mode,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max
B5_WORST_GROUP_RANK,0,64,1,per_prompt,actual_d,0.0315638538663316,0.0315638538663316,0.0033790332272946,0.0033790332272946,0.0,0.8600887345679012,16.644749931526384,16.644749931526384,1.0,2160,0.0418570076500583,0.0418570076500583,0.0051726788762895,0.0051726788762895,0.08439180098742,0.0024270577129933,0.0063949958109458
B5_WORST_GROUP_RANK,0,64,2,per_prompt,actual_d,0.0315638538663316,0.0315638538663316,0.0033790332272946,0.0033790332272946,0.0,0.8600887345679012,16.644749931526384,16.644749931526384,1.0,2160,0.0418570076500583,0.0418570076500583,0.0051726788762895,0.0051726788762895,0.08439180098742,0.0024270577129933,0.0063949958109458
B5_WORST_GROUP_RANK,0,64,4,per_prompt,actual_d,0.0315638538663316,0.0315638538663316,0.0033790332272946,0.0033790332272946,0.0,0.8600887345679012,16.644749931526384,16.644749931526384,1.0,2160,0.0418570076500583,0.0418570076500583,0.0051726788762895,0.0051726788762895,0.08439180098742,0.0024270577129933,0.0063949958109458
B5_WORST_GROUP_RANK,0,64,8,pooled,actual_d,0.0315638538663316,0.0315638538663316,0.0033790332272946,0.0033790332272946,0.0,0.8600887345679012,16.644749931526384,16.644749931526384,1.0,2160,0.0418570076500583,0.0418570076500583,0.0051726788762895,0.0051726788762895,0.08439180098742,0.0024270577129933,0.0063949958109458
B5_WORST_GROUP_RANK,0,64,8,six_group,actual_d,0.0315638538663316,0.0315638538663316,0.0033790332272946,0.0033790332272946,0.0,0.8600887345679012,16.644749931526384,16.644749931526384,1.0,2160,0.0418570076500583,0.0418570076500583,0.0051726788762895,0.0051726788762895,0.08439180098742,0.0024270577129933,0.0063949958109458
B5_WORST_GROUP_RANK,0,64,8,per_prompt,norm_only,0.0315638538663316,0.0315638538663316,0.0033790332272946,0.0033790332272946,0.0,0.8600887345679012,16.644749931526384,16.644749931526384,1.0,2160,0.0418570076500583,0.0418570076500583,0.0051726788762895,0.0051726788762895,0.08439180098742,0.0024270577129933,0.0063949958109458
B5_WORST_GROUP_RANK,0,64,8,per_prompt,sgd_proxy,0.0315638538663316,0.0315638538663316,0.0033790332272946,0.0033790332272946,0.0,0.8600887345679012,16.644749931526384,16.644749931526384,1.0,2160,0.0418570076500583,0.0418570076500583,0.0051726788762895,0.0051726788762895,0.08439180098742,0.0024270577129933,0.0063949958109458
